# E_raw(eV)  PDOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-2.875600000000000023e+01 3.894778399999999641e-01 -2.787788159000000121e+01 -3.223044230423112566e+01 -3.248147869820406441e+01 -2.334822594221459724e+01
-2.874299999999999855e+01 4.049300200000000016e-01 -2.786488158999999953e+01 -3.221744230423112043e+01 -3.246847869820405919e+01 -2.333522594221459201e+01
-2.873100000000000165e+01 4.270037799999999439e-01 -2.785288159000000263e+01 -3.220544230423112708e+01 -3.245647869820406584e+01 -2.332322594221459866e+01
-2.871799999999999997e+01 4.574210200000000670e-01 -2.783988159000000095e+01 -3.219244230423112185e+01 -3.244347869820406061e+01 -2.331022594221459343e+01
-2.870599999999999952e+01 4.974159599999999903e-01 -2.782788159000000050e+01 -3.218044230423112140e+01 -3.243147869820406015e+01 -2.329822594221459298e+01
-2.869300000000000139e+01 5.480841400000000530e-01 -2.781488159000000238e+01 -3.216744230423112327e+01 -3.241847869820406203e+01 -2.328522594221459485e+01
-2.867999999999999972e+01 6.096232800000001006e-01 -2.780188159000000070e+01 -3.215444230423112515e+01 -3.240547869820406390e+01 -2.327222594221459673e+01
-2.866799999999999926e+01 6.785408200000000445e-01 -2.778988159000000024e+01 -3.214244230423112469e+01 -3.239347869820406345e+01 -2.326022594221459627e+01
-2.865500000000000114e+01 7.479803999999998787e-01 -2.777688159000000212e+01 -3.212944230423112657e+01 -3.238047869820406532e+01 -2.324722594221459815e+01
-2.864300000000000068e+01 8.121610000000001328e-01 -2.776488159000000167e+01 -3.211744230423112612e+01 -3.236847869820406487e+01 -2.323522594221459769e+01
-2.862999999999999901e+01 8.748764199999999880e-01 -2.775188158999999999e+01 -3.210444230423112089e+01 -3.235547869820405964e+01 -2.322222594221459246e+01
-2.861799999999999855e+01 9.565841400000000272e-01 -2.773988158999999953e+01 -3.209244230423112043e+01 -3.234347869820405919e+01 -2.321022594221459201e+01
-2.860500000000000043e+01 1.097057879999999930e+00 -2.772688159000000141e+01 -3.207944230423112231e+01 -3.233047869820406106e+01 -2.319722594221459389e+01
-2.859199999999999875e+01 1.355968740000000006e+00 -2.771388158999999973e+01 -3.206644230423112418e+01 -3.231747869820406294e+01 -2.318422594221459576e+01
-2.857999999999999829e+01 1.812731539999999919e+00 -2.770188158999999928e+01 -3.205444230423112373e+01 -3.230547869820406248e+01 -2.317222594221459531e+01
-2.856700000000000017e+01 2.557195800000000130e+00 -2.768888159000000115e+01 -3.204144230423112560e+01 -3.229247869820406436e+01 -2.315922594221459718e+01
-2.855499999999999972e+01 3.664374800000000043e+00 -2.767688159000000070e+01 -3.202944230423112515e+01 -3.228047869820406390e+01 -2.314722594221459673e+01
-2.854200000000000159e+01 5.142677400000000176e+00 -2.766388159000000257e+01 -3.201644230423112703e+01 -3.226747869820406578e+01 -2.313422594221459860e+01
-2.853000000000000114e+01 6.878803200000000118e+00 -2.765188159000000212e+01 -3.200444230423112657e+01 -3.225547869820406532e+01 -2.312222594221459815e+01
-2.851699999999999946e+01 8.621034599999999770e+00 -2.763888159000000044e+01 -3.199144230423112489e+01 -3.224247869820406009e+01 -2.310922594221459292e+01
-2.850400000000000134e+01 1.002981060000000113e+01 -2.762588159000000232e+01 -3.197844230423112677e+01 -3.222947869820406197e+01 -2.309622594221459480e+01
-2.849200000000000088e+01 1.079579860000000124e+01 -2.761388159000000186e+01 -3.196644230423112631e+01 -3.221747869820406152e+01 -2.308422594221459434e+01
-2.847899999999999920e+01 1.075447600000000037e+01 -2.760088159000000019e+01 -3.195344230423112464e+01 -3.220447869820406339e+01 -2.307122594221459622e+01
-2.846699999999999875e+01 9.956022400000000161e+00 -2.758888158999999973e+01 -3.194144230423112418e+01 -3.219247869820406294e+01 -2.305922594221459576e+01
-2.845400000000000063e+01 8.625140200000000590e+00 -2.757588159000000161e+01 -3.192844230423112606e+01 -3.217947869820406481e+01 -2.304622594221459764e+01
-2.844200000000000017e+01 7.054702200000001255e+00 -2.756388159000000115e+01 -3.191644230423112560e+01 -3.216747869820406436e+01 -2.303422594221459718e+01
-2.842899999999999849e+01 5.502492000000000161e+00 -2.755088158999999948e+01 -3.190344230423112393e+01 -3.215447869820405913e+01 -2.302122594221459195e+01
-2.841700000000000159e+01 4.127423799999999865e+00 -2.753888159000000257e+01 -3.189144230423112703e+01 -3.214247869820406578e+01 -2.300922594221459860e+01
-2.840399999999999991e+01 2.989073000000000313e+00 -2.752588159000000090e+01 -3.187844230423112535e+01 -3.212947869820406055e+01 -2.299622594221459337e+01
-2.839099999999999824e+01 2.084307260000000106e+00 -2.751288158999999922e+01 -3.186544230423112367e+01 -3.211647869820406243e+01 -2.298322594221459525e+01
-2.837900000000000134e+01 1.388576919999999770e+00 -2.750088159000000232e+01 -3.185344230423112677e+01 -3.210447869820406197e+01 -2.297122594221459480e+01
-2.836599999999999966e+01 8.820831399999999878e-01 -2.748788159000000064e+01 -3.184044230423112509e+01 -3.209147869820406385e+01 -2.295822594221459667e+01
-2.835399999999999920e+01 5.681860599999999373e-01 -2.747588159000000019e+01 -3.182844230423112464e+01 -3.207947869820406339e+01 -2.294622594221459622e+01
-2.834100000000000108e+01 5.062218520000000277e-01 -2.746288159000000206e+01 -3.181544230423112651e+01 -3.206647869820406527e+01 -2.293322594221459809e+01
-2.832900000000000063e+01 9.008477140000000771e-01 -2.745088159000000161e+01 -3.180344230423112606e+01 -3.205447869820406481e+01 -2.292122594221459764e+01
-2.831599999999999895e+01 2.267172685999999882e+00 -2.743788158999999993e+01 -3.179044230423112438e+01 -3.204147869820405958e+01 -2.290822594221459241e+01
-2.830300000000000082e+01 5.649136035999999805e+00 -2.742488159000000181e+01 -3.177744230423112626e+01 -3.202847869820406146e+01 -2.289522594221459428e+01
-2.829100000000000037e+01 1.276002751000000046e+01 -2.741288159000000135e+01 -3.176544230423112580e+01 -3.201647869820406100e+01 -2.288322594221459383e+01
-2.827799999999999869e+01 2.578887672399999786e+01 -2.739988158999999968e+01 -3.175244230423112413e+01 -3.200347869820406288e+01 -2.287022594221459570e+01
-2.826599999999999824e+01 4.665970645999999533e+01 -2.738788158999999922e+01 -3.174044230423112367e+01 -3.199147869820405887e+01 -2.285822594221459525e+01
-2.825300000000000011e+01 7.580360021999999276e+01 -2.737488159000000110e+01 -3.172744230423112555e+01 -3.197847869820406075e+01 -2.284522594221459713e+01
-2.824099999999999966e+01 1.108716322599999984e+02 -2.736288159000000064e+01 -3.171544230423112509e+01 -3.196647869820406029e+01 -2.283322594221459667e+01
-2.822800000000000153e+01 1.465249604799999759e+02 -2.734988159000000252e+01 -3.170244230423112697e+01 -3.195347869820406217e+01 -2.282022594221459855e+01
-2.821499999999999986e+01 1.753566417999999771e+02 -2.733688159000000084e+01 -3.168944230423112529e+01 -3.194047869820406049e+01 -2.280722594221459332e+01
-2.820299999999999940e+01 1.903109488999999996e+02 -2.732488159000000039e+01 -3.167744230423112484e+01 -3.192847869820406004e+01 -2.279522594221459286e+01
-2.819000000000000128e+01 1.873521641400000135e+02 -2.731188159000000226e+01 -3.166444230423112671e+01 -3.191547869820406191e+01 -2.278222594221459474e+01
-2.817800000000000082e+01 1.671379939799999761e+02 -2.729988159000000181e+01 -3.165244230423112626e+01 -3.190347869820406146e+01 -2.277022594221459428e+01
-2.816499999999999915e+01 1.347632814800000176e+02 -2.728688159000000013e+01 -3.163944230423112458e+01 -3.189047869820405978e+01 -2.275722594221459616e+01
-2.815299999999999869e+01 9.794633420000000967e+01 -2.727488158999999968e+01 -3.162744230423112413e+01 -3.187847869820405933e+01 -2.274522594221459570e+01
-2.814000000000000057e+01 6.399159900000000079e+01 -2.726188159000000155e+01 -3.161444230423112600e+01 -3.186547869820406120e+01 -2.273222594221459758e+01
-2.812699999999999889e+01 3.744481551999999880e+01 -2.724888158999999987e+01 -3.160144230423112433e+01 -3.185247869820405953e+01 -2.271922594221459235e+01
-2.811499999999999844e+01 1.957714070200000478e+01 -2.723688158999999942e+01 -3.158944230423112387e+01 -3.184047869820405907e+01 -2.270722594221459190e+01
-2.810200000000000031e+01 9.119214233999999308e+00 -2.722388159000000130e+01 -3.157644230423112575e+01 -3.182747869820406095e+01 -2.269422594221459377e+01
-2.808999999999999986e+01 3.779058871999999791e+00 -2.721188159000000084e+01 -3.156444230423112529e+01 -3.181547869820406049e+01 -2.268222594221459332e+01
-2.807700000000000173e+01 1.390421529999999795e+00 -2.719888159000000272e+01 -3.155144230423112717e+01 -3.180247869820406237e+01 -2.266922594221459519e+01
-2.806500000000000128e+01 4.536812139999999993e-01 -2.718688159000000226e+01 -3.153944230423112671e+01 -3.179047869820406191e+01 -2.265722594221459474e+01
-2.805199999999999960e+01 1.311313293599999930e-01 -2.717388159000000059e+01 -3.152644230423112504e+01 -3.177747869820406024e+01 -2.264422594221459661e+01
-2.803900000000000148e+01 3.355671923400000561e-02 -2.716088159000000246e+01 -3.151344230423112691e+01 -3.176447869820406211e+01 -2.263122594221459849e+01
-2.802700000000000102e+01 7.595121198000000760e-03 -2.714888159000000201e+01 -3.150144230423112646e+01 -3.175247869820406166e+01 -2.261922594221459804e+01
-2.801399999999999935e+01 1.520443847000000097e-03 -2.713588159000000033e+01 -3.148844230423112478e+01 -3.173947869820405998e+01 -2.260622594221459281e+01
-2.800199999999999889e+01 2.690128954199999794e-04 -2.712388158999999987e+01 -3.147644230423112433e+01 -3.172747869820405953e+01 -2.259422594221459235e+01
-2.798900000000000077e+01 4.205849992199999247e-05 -2.711088159000000175e+01 -3.146344230423112620e+01 -3.171447869820406140e+01 -2.258122594221459423e+01
-2.797700000000000031e+01 5.808827649999999478e-06 -2.709888159000000130e+01 -3.145144230423112575e+01 -3.170247869820406095e+01 -2.256922594221459377e+01
-2.796399999999999864e+01 7.083275864599999515e-07 -2.708588158999999962e+01 -3.143844230423112407e+01 -3.168947869820405927e+01 -2.255622594221459565e+01
-2.795100000000000051e+01 7.628925961000000392e-08 -2.707288159000000149e+01 -3.142544230423112595e+01 -3.167647869820406115e+01 -2.254322594221459752e+01
-2.793900000000000006e+01 7.254439792000000008e-09 -2.706088159000000104e+01 -3.141344230423112549e+01 -3.166447869820406069e+01 -2.253122594221459707e+01
-2.792599999999999838e+01 6.089022868600000634e-10 -2.704788158999999936e+01 -3.140044230423112381e+01 -3.165147869820405901e+01 -2.251822594221459184e+01
-2.791400000000000148e+01 4.510517361400000502e-11 -2.703588159000000246e+01 -3.138844230423112691e+01 -3.163947869820406211e+01 -2.250622594221459849e+01
-2.790099999999999980e+01 2.981821455800000159e-12 -2.702288159000000078e+01 -3.137544230423112523e+01 -3.162647869820406044e+01 -2.249322594221459326e+01
-2.788899999999999935e+01 1.523747896520000266e-13 -2.701088159000000033e+01 -3.136344230423112478e+01 -3.161447869820405998e+01 -2.248122594221459281e+01
-2.787600000000000122e+01 0.000000000000000000e+00 -2.699788159000000221e+01 -3.135044230423112666e+01 -3.160147869820406186e+01 -2.246822594221459468e+01
-2.786299999999999955e+01 0.000000000000000000e+00 -2.698488159000000053e+01 -3.133744230423112498e+01 -3.158847869820406018e+01 -2.245522594221459656e+01
-2.785099999999999909e+01 0.000000000000000000e+00 -2.697288159000000007e+01 -3.132544230423112452e+01 -3.157647869820405973e+01 -2.244322594221459610e+01
-2.783800000000000097e+01 0.000000000000000000e+00 -2.695988159000000195e+01 -3.131244230423112640e+01 -3.156347869820406160e+01 -2.243022594221459798e+01
-2.782600000000000051e+01 0.000000000000000000e+00 -2.694788159000000149e+01 -3.130044230423112595e+01 -3.155147869820406115e+01 -2.241822594221459752e+01
-2.781299999999999883e+01 0.000000000000000000e+00 -2.693488158999999982e+01 -3.128744230423112427e+01 -3.153847869820405947e+01 -2.240522594221459229e+01
-2.780099999999999838e+01 0.000000000000000000e+00 -2.692288158999999936e+01 -3.127544230423112381e+01 -3.152647869820405901e+01 -2.239322594221459184e+01
-2.778800000000000026e+01 0.000000000000000000e+00 -2.690988159000000124e+01 -3.126244230423112569e+01 -3.151347869820406089e+01 -2.238022594221459372e+01
-2.777499999999999858e+01 0.000000000000000000e+00 -2.689688158999999956e+01 -3.124944230423112401e+01 -3.150047869820405921e+01 -2.236722594221459559e+01
-2.776300000000000168e+01 0.000000000000000000e+00 -2.688488159000000266e+01 -3.123744230423112711e+01 -3.148847869820406231e+01 -2.235522594221459514e+01
-2.775000000000000000e+01 0.000000000000000000e+00 -2.687188159000000098e+01 -3.122444230423112543e+01 -3.147547869820406063e+01 -2.234222594221459701e+01
-2.773799999999999955e+01 0.000000000000000000e+00 -2.685988159000000053e+01 -3.121244230423112498e+01 -3.146347869820406018e+01 -2.233022594221459656e+01
-2.772500000000000142e+01 0.000000000000000000e+00 -2.684688159000000240e+01 -3.119944230423112685e+01 -3.145047869820406206e+01 -2.231722594221459843e+01
-2.771300000000000097e+01 0.000000000000000000e+00 -2.683488159000000195e+01 -3.118744230423112640e+01 -3.143847869820406160e+01 -2.230522594221459798e+01
-2.769999999999999929e+01 0.000000000000000000e+00 -2.682188159000000027e+01 -3.117444230423112472e+01 -3.142547869820405992e+01 -2.229222594221459275e+01
-2.768799999999999883e+01 0.000000000000000000e+00 -2.680988158999999982e+01 -3.116244230423112427e+01 -3.141347869820405947e+01 -2.228022594221459229e+01
-2.767500000000000071e+01 0.000000000000000000e+00 -2.679688159000000169e+01 -3.114944230423112614e+01 -3.140047869820406135e+01 -2.226722594221459417e+01
-2.766199999999999903e+01 0.000000000000000000e+00 -2.678388159000000002e+01 -3.113644230423112447e+01 -3.138747869820405967e+01 -2.225422594221459605e+01
-2.764999999999999858e+01 0.000000000000000000e+00 -2.677188158999999956e+01 -3.112444230423112401e+01 -3.137547869820405921e+01 -2.224222594221459559e+01
-2.763700000000000045e+01 0.000000000000000000e+00 -2.675888159000000144e+01 -3.111144230423112589e+01 -3.136247869820406109e+01 -2.222922594221459747e+01
-2.762500000000000000e+01 0.000000000000000000e+00 -2.674688159000000098e+01 -3.109944230423112543e+01 -3.135047869820406063e+01 -2.221722594221459701e+01
-2.761199999999999832e+01 0.000000000000000000e+00 -2.673388158999999931e+01 -3.108644230423112376e+01 -3.133747869820405896e+01 -2.220422594221459178e+01
-2.760000000000000142e+01 0.000000000000000000e+00 -2.672188159000000240e+01 -3.107444230423112685e+01 -3.132547869820406206e+01 -2.219222594221459843e+01
-2.758699999999999974e+01 0.000000000000000000e+00 -2.670888159000000073e+01 -3.106144230423112518e+01 -3.131247869820406038e+01 -2.217922594221459320e+01
-2.757400000000000162e+01 0.000000000000000000e+00 -2.669588159000000260e+01 -3.104844230423112705e+01 -3.129947869820406225e+01 -2.216622594221459508e+01
-2.756200000000000117e+01 0.000000000000000000e+00 -2.668388159000000215e+01 -3.103644230423112660e+01 -3.128747869820406180e+01 -2.215422594221459462e+01
-2.754899999999999949e+01 0.000000000000000000e+00 -2.667088159000000047e+01 -3.102344230423112492e+01 -3.127447869820406012e+01 -2.214122594221459650e+01
-2.753699999999999903e+01 0.000000000000000000e+00 -2.665888159000000002e+01 -3.101144230423112447e+01 -3.126247869820405967e+01 -2.212922594221459605e+01
-2.752400000000000091e+01 0.000000000000000000e+00 -2.664588159000000189e+01 -3.099844230423112634e+01 -3.124947869820406154e+01 -2.211622594221459792e+01
-2.751200000000000045e+01 0.000000000000000000e+00 -2.663388159000000144e+01 -3.098644230423112589e+01 -3.123747869820406109e+01 -2.210422594221459747e+01
-2.749899999999999878e+01 0.000000000000000000e+00 -2.662088158999999976e+01 -3.097344230423112421e+01 -3.122447869820405941e+01 -2.209122594221459224e+01
-2.748600000000000065e+01 0.000000000000000000e+00 -2.660788159000000164e+01 -3.096044230423112609e+01 -3.121147869820406129e+01 -2.207822594221459411e+01
-2.747400000000000020e+01 0.000000000000000000e+00 -2.659588159000000118e+01 -3.094844230423112563e+01 -3.119947869820406083e+01 -2.206622594221459366e+01
-2.746099999999999852e+01 0.000000000000000000e+00 -2.658288158999999951e+01 -3.093544230423112396e+01 -3.118647869820405916e+01 -2.205322594221459553e+01
-2.744900000000000162e+01 0.000000000000000000e+00 -2.657088159000000260e+01 -3.092344230423112705e+01 -3.117447869820406225e+01 -2.204122594221459508e+01
-2.743599999999999994e+01 0.000000000000000000e+00 -2.655788159000000093e+01 -3.091044230423112538e+01 -3.116147869820406058e+01 -2.202822594221459696e+01
-2.742399999999999949e+01 0.000000000000000000e+00 -2.654588159000000047e+01 -3.089844230423112492e+01 -3.114947869820406012e+01 -2.201622594221459650e+01
-2.741100000000000136e+01 0.000000000000000000e+00 -2.653288159000000235e+01 -3.088544230423112680e+01 -3.113647869820406200e+01 -2.200322594221459838e+01
-2.739799999999999969e+01 0.000000000000000000e+00 -2.651988159000000067e+01 -3.087244230423112512e+01 -3.112347869820406032e+01 -2.199022594221459315e+01
-2.738599999999999923e+01 0.000000000000000000e+00 -2.650788159000000022e+01 -3.086044230423112467e+01 -3.111147869820405987e+01 -2.197822594221459269e+01
-2.737300000000000111e+01 0.000000000000000000e+00 -2.649488159000000209e+01 -3.084744230423112654e+01 -3.109847869820406174e+01 -2.196522594221459457e+01
-2.736100000000000065e+01 0.000000000000000000e+00 -2.648288159000000164e+01 -3.083544230423112609e+01 -3.108647869820406129e+01 -2.195322594221459411e+01
-2.734799999999999898e+01 0.000000000000000000e+00 -2.646988158999999996e+01 -3.082244230423112441e+01 -3.107347869820405961e+01 -2.194022594221459599e+01
-2.733599999999999852e+01 0.000000000000000000e+00 -2.645788158999999951e+01 -3.081044230423112396e+01 -3.106147869820405916e+01 -2.192822594221459553e+01
-2.732300000000000040e+01 0.000000000000000000e+00 -2.644488159000000138e+01 -3.079744230423112583e+01 -3.104847869820406103e+01 -2.191522594221459741e+01
-2.730999999999999872e+01 0.000000000000000000e+00 -2.643188158999999970e+01 -3.078444230423112415e+01 -3.103547869820405936e+01 -2.190222594221459218e+01
-2.729799999999999827e+01 0.000000000000000000e+00 -2.641988158999999925e+01 -3.077244230423112370e+01 -3.102347869820405890e+01 -2.189022594221459173e+01
-2.728500000000000014e+01 0.000000000000000000e+00 -2.640688159000000113e+01 -3.075944230423112558e+01 -3.101047869820406078e+01 -2.187722594221459360e+01
-2.727299999999999969e+01 0.000000000000000000e+00 -2.639488159000000067e+01 -3.074744230423112512e+01 -3.099847869820406032e+01 -2.186522594221459315e+01
-2.726000000000000156e+01 0.000000000000000000e+00 -2.638188159000000255e+01 -3.073444230423112700e+01 -3.098547869820406220e+01 -2.185222594221459502e+01
-2.724800000000000111e+01 0.000000000000000000e+00 -2.636988159000000209e+01 -3.072244230423112654e+01 -3.097347869820406174e+01 -2.184022594221459457e+01
-2.723499999999999943e+01 0.000000000000000000e+00 -2.635688159000000041e+01 -3.070944230423112487e+01 -3.096047869820406007e+01 -2.182722594221459644e+01
-2.722200000000000131e+01 0.000000000000000000e+00 -2.634388159000000229e+01 -3.069644230423112674e+01 -3.094747869820406194e+01 -2.181422594221459832e+01
