      #Energy        TDOS
      -5.34817       0.28470
      -5.33617       0.28570
      -5.32417       0.29790
      -5.31217       0.31940
      -5.30017       0.34520
      -5.28817       0.36650
      -5.27617       0.37420
      -5.26417       0.36230
      -5.25217       0.33180
      -5.24017       0.29070
      -5.22817       0.25000
      -5.21617       0.21990
      -5.20417       0.20720
      -5.19217       0.21440
      -5.18017       0.24090
      -5.16817       0.28280
      -5.15617       0.33370
      -5.14417       0.38460
      -5.13217       0.42500
      -5.12017       0.44500
      -5.10817       0.43830
      -5.09617       0.40450
      -5.08417       0.35010
      -5.07217       0.28660
      -5.06017       0.22690
      -5.04817       0.18220
      -5.03617       0.15950
      -5.02417       0.16130
      -5.01217       0.18590
      -5.00017       0.22720
      -4.98817       0.27550
      -4.97617       0.31910
      -4.96417       0.34690
      -4.95217       0.35250
      -4.94017       0.33590
      -4.92817       0.30420
      -4.91617       0.26750
      -4.90417       0.23530
      -4.89217       0.21300
      -4.88017       0.20190
      -4.86817       0.20090
      -4.85617       0.20860
      -4.84417       0.22430
      -4.83217       0.24670
      -4.82017       0.27330
      -4.80817       0.29920
      -4.79617       0.31820
      -4.78417       0.32510
      -4.77217       0.31780
      -4.76017       0.29840
      -4.74817       0.27200
      -4.73617       0.24430
      -4.72417       0.21920
      -4.71217       0.19920
      -4.70017       0.18570
      -4.68817       0.18090
      -4.67617       0.18680
      -4.66417       0.20330
      -4.65217       0.22700
      -4.64017       0.25060
      -4.62817       0.26600
      -4.61617       0.26730
      -4.60417       0.25460
      -4.59217       0.23280
      -4.58017       0.21010
      -4.56817       0.19400
      -4.55617       0.19020
      -4.54417       0.20150
      -4.53217       0.22880
      -4.52017       0.27120
      -4.50817       0.32660
      -4.49617       0.39180
      -4.48417       0.46290
      -4.47217       0.53460
      -4.46017       0.59960
      -4.44817       0.64950
      -4.43617       0.67800
      -4.42417       0.68520
      -4.41217       0.67890
      -4.40017       0.67150
      -4.38817       0.67480
      -4.37617       0.69420
      -4.36417       0.72780
      -4.35217       0.76920
      -4.34017       0.81210
      -4.32817       0.85460
      -4.31617       0.89960
      -4.30417       0.95170
      -4.29217       1.01300
      -4.28017       1.08100
      -4.26817       1.14500
      -4.25617       1.19600
      -4.24417       1.22500
      -4.23217       1.23300
      -4.22017       1.22400
      -4.20817       1.20600
      -4.19617       1.18600
      -4.18417       1.16900
      -4.17217       1.15700
      -4.16017       1.15600
      -4.14817       1.16900
      -4.13717       1.19700
      -4.12517       1.23400
      -4.11317       1.26700
      -4.10117       1.28300
      -4.08917       1.27500
      -4.07717       1.24700
      -4.06517       1.21000
      -4.05317       1.17600
      -4.04117       1.15000
      -4.02917       1.13000
      -4.01717       1.11200
      -4.00517       1.09400
      -3.99317       1.07700
      -3.98117       1.06700
      -3.96917       1.06200
      -3.95717       1.05900
      -3.94517       1.05100
      -3.93317       1.03200
      -3.92117       1.00400
      -3.90917       0.97450
      -3.89717       0.95380
      -3.88517       0.95120
      -3.87317       0.97030
      -3.86117       1.00800
      -3.84917       1.05500
      -3.83717       1.10000
      -3.82517       1.13400
      -3.81317       1.15000
      -3.80117       1.14800
      -3.78917       1.13400
      -3.77717       1.11100
      -3.76517       1.08600
      -3.75317       1.05900
      -3.74117       1.02800
      -3.72917       0.99400
      -3.71717       0.95920
      -3.70517       0.93090
      -3.69317       0.91780
      -3.68117       0.92530
      -3.66917       0.95280
      -3.65717       0.99380
      -3.64517       1.03900
      -3.63317       1.08200
      -3.62117       1.12000
      -3.60917       1.15000
      -3.59717       1.17400
      -3.58517       1.18900
      -3.57317       1.18900
      -3.56117       1.17200
      -3.54917       1.13800
      -3.53717       1.09000
      -3.52517       1.03800
      -3.51317       0.99130
      -3.50117       0.95840
      -3.48917       0.94390
      -3.47717       0.94710
      -3.46517       0.96290
      -3.45317       0.98480
      -3.44117       1.00800
      -3.42917       1.03500
      -3.41717       1.06800
      -3.40517       1.10900
      -3.39317       1.15800
      -3.38117       1.20500
      -3.36917       1.24200
      -3.35717       1.26400
      -3.34517       1.27000
      -3.33317       1.26300
      -3.32117       1.24800
      -3.30917       1.22600
      -3.29717       1.20000
      -3.28517       1.17300
      -3.27317       1.14600
      -3.26117       1.12300
      -3.24917       1.10400
      -3.23717       1.09200
      -3.22517       1.08900
      -3.21317       1.09900
      -3.20117       1.12500
      -3.18917       1.16600
      -3.17717       1.21600
      -3.16517       1.26600
      -3.15317       1.30700
      -3.14117       1.33200
      -3.12917       1.33700
      -3.11717       1.32600
      -3.10517       1.30600
      -3.09317       1.28400
      -3.08117       1.26900
      -3.06917       1.26600
      -3.05717       1.27700
      -3.04517       1.30200
      -3.03317       1.34000
      -3.02117       1.38800
      -3.00917       1.44200
      -2.99717       1.49900
      -2.98517       1.55200
      -2.97317       1.59800
      -2.96117       1.63100
      -2.94917       1.65100
      -2.93717       1.65600
      -2.92517       1.64800
      -2.91317       1.62900
      -2.90217       1.60300
      -2.89017       1.57600
      -2.87817       1.55000
      -2.86617       1.52500
      -2.85417       1.50100
      -2.84217       1.47700
      -2.83017       1.45100
      -2.81817       1.42700
      -2.80617       1.40700
      -2.79417       1.39500
      -2.78217       1.39700
      -2.77017       1.41600
      -2.75817       1.45000
      -2.74617       1.49100
      -2.73417       1.52400
      -2.72217       1.53800
      -2.71017       1.52800
      -2.69817       1.50100
      -2.68617       1.47300
      -2.67417       1.46400
      -2.66217       1.48000
      -2.65017       1.51700
      -2.63817       1.55600
      -2.62617       1.57700
      -2.61417       1.56600
      -2.60217       1.52200
      -2.59017       1.45800
      -2.57817       1.39600
      -2.56617       1.35700
      -2.55417       1.35200
      -2.54217       1.38200
      -2.53017       1.43600
      -2.51817       1.49300
      -2.50617       1.53300
      -2.49417       1.54200
      -2.48217       1.51900
      -2.47017       1.46900
      -2.45817       1.40800
      -2.44617       1.35000
      -2.43417       1.30300
      -2.42217       1.27300
      -2.41017       1.25900
      -2.39817       1.25800
      -2.38617       1.26800
      -2.37417       1.28800
      -2.36217       1.31900
      -2.35017       1.36200
      -2.33817       1.41200
      -2.32617       1.46500
      -2.31417       1.50800
      -2.30217       1.53100
      -2.29017       1.52900
      -2.27817       1.50200
      -2.26617       1.46000
      -2.25417       1.41100
      -2.24217       1.36400
      -2.23017       1.32400
      -2.21817       1.29300
      -2.20617       1.27100
      -2.19417       1.26000
      -2.18217       1.25600
      -2.17017       1.25800
      -2.15817       1.26300
      -2.14617       1.27200
      -2.13417       1.28900
      -2.12217       1.31500
      -2.11017       1.34500
      -2.09817       1.36800
      -2.08617       1.37500
      -2.07417       1.35700
      -2.06217       1.31900
      -2.05017       1.27500
      -2.03817       1.24400
      -2.02617       1.24000
      -2.01417       1.26300
      -2.00217       1.30300
      -1.99017       1.34400
      -1.97817       1.37100
      -1.96617       1.37600
      -1.95417       1.36100
      -1.94217       1.33300
      -1.93017       1.29700
      -1.91817       1.25700
      -1.90617       1.21600
      -1.89417       1.18000
      -1.88217       1.15400
      -1.87017       1.14800
      -1.85817       1.16100
      -1.84617       1.19000
      -1.83417       1.22100
      -1.82217       1.24400
      -1.81017       1.25400
      -1.79817       1.25400
      -1.78617       1.25400
      -1.77417       1.25800
      -1.76217       1.26600
      -1.75017       1.27100
      -1.73817       1.26500
      -1.72617       1.24600
      -1.71417       1.22100
      -1.70217       1.20000
      -1.69017       1.19500
      -1.67817       1.20800
      -1.66617       1.23200
      -1.65517       1.25800
      -1.64317       1.27200
      -1.63117       1.26400
      -1.61917       1.23100
      -1.60717       1.17800
      -1.59517       1.11700
      -1.58317       1.06800
      -1.57117       1.04600
      -1.55917       1.06000
      -1.54717       1.10300
      -1.53517       1.15900
      -1.52317       1.20700
      -1.51117       1.23300
      -1.49917       1.23100
      -1.48717       1.20500
      -1.47517       1.16800
      -1.46317       1.13200
      -1.45117       1.11200
      -1.43917       1.11300
      -1.42717       1.13000
      -1.41517       1.15100
      -1.40317       1.16000
      -1.39117       1.14800
      -1.37917       1.11400
      -1.36717       1.06600
      -1.35517       1.01600
      -1.34317       0.97110
      -1.33117       0.93250
      -1.31917       0.90000
      -1.30717       0.87410
      -1.29517       0.85710
      -1.28317       0.85110
      -1.27117       0.85430
      -1.25917       0.86080
      -1.24717       0.86290
      -1.23517       0.85430
      -1.22317       0.83260
      -1.21117       0.79910
      -1.19917       0.75750
      -1.18717       0.71300
      -1.17517       0.67200
      -1.16317       0.64130
      -1.15117       0.62620
      -1.13917       0.62750
      -1.12717       0.64080
      -1.11517       0.65700
      -1.10317       0.66600
      -1.09117       0.66020
      -1.07917       0.63760
      -1.06717       0.60160
      -1.05517       0.56060
      -1.04317       0.52520
      -1.03117       0.50520
      -1.01917       0.50590
      -1.00717       0.52550
      -0.99517       0.55430
      -0.98317       0.57890
      -0.97117       0.58750
      -0.95917       0.57550
      -0.94717       0.54730
      -0.93517       0.51300
      -0.92317       0.48400
      -0.91117       0.46790
      -0.89917       0.46620
      -0.88717       0.47440
      -0.87517       0.48460
      -0.86317       0.48840
      -0.85117       0.48020
      -0.83917       0.45940
      -0.82717       0.42980
      -0.81517       0.39870
      -0.80317       0.37430
      -0.79117       0.36170
      -0.77917       0.36180
      -0.76717       0.36990
      -0.75517       0.37840
      -0.74317       0.38040
      -0.73117       0.37320
      -0.71917       0.35890
      -0.70717       0.34260
      -0.69517       0.32960
      -0.68317       0.32270
      -0.67117       0.32180
      -0.65917       0.32480
      -0.64717       0.32830
      -0.63517       0.32930
      -0.62317       0.32560
      -0.61117       0.31690
      -0.59917       0.30480
      -0.58717       0.29210
      -0.57517       0.28150
      -0.56317       0.27510
      -0.55117       0.27340
      -0.53917       0.27470
      -0.52717       0.27550
      -0.51517       0.27220
      -0.50317       0.26250
      -0.49117       0.24670
      -0.47917       0.22810
      -0.46717       0.21110
      -0.45517       0.19920
      -0.44317       0.19290
      -0.43117       0.19020
      -0.41917       0.18780
      -0.40817       0.18340
      -0.39617       0.17650
      -0.38417       0.16920
      -0.37217       0.16420
      -0.36017       0.16290
      -0.34817       0.16450
      -0.33617       0.16630
      -0.32417       0.16520
      -0.31217       0.15940
      -0.30017       0.14890
      -0.28817       0.13510
      -0.27617       0.12000
      -0.26417       0.10530
      -0.25217       0.09165
      -0.24017       0.07935
      -0.22817       0.06809
      -0.21617       0.05749
      -0.20417       0.04728
      -0.19217       0.03744
      -0.18017       0.02818
      -0.16817       0.01992
      -0.15617       0.01308
      -0.14417       0.00790
      -0.13217       0.00437
      -0.12017       0.00219
      -0.10817       0.00100
      -0.09617       0.00041
      -0.08417       0.00015
      -0.07217       0.00005
      -0.06017       0.00002
      -0.04817       0.00000
      -0.03617       0.00000
      -0.02417       0.00000
      -0.01217       0.00000
      -0.00017       0.00000
       0.01183       0.00000
       0.02383       0.00000
       0.03583       0.00000
       0.04783       0.00000
       0.05983       0.00000
       0.07183       0.00000
       0.08383       0.00000
       0.09583       0.00000
       0.10783       0.00000
       0.11983       0.00000
       0.13183       0.00000
       0.14383       0.00000
       0.15583       0.00000
       0.16783       0.00000
       0.17983       0.00000
       0.19183       0.00000
       0.20383       0.00000
       0.21583       0.00000
       0.22783       0.00000
       0.23983       0.00000
       0.25183       0.00000
       0.26383       0.00000
       0.27583       0.00000
       0.28783       0.00000
       0.29983       0.00001
       0.31183       0.00002
       0.32383       0.00005
       0.33583       0.00015
       0.34783       0.00039
       0.35983       0.00090
       0.37183       0.00187
       0.38383       0.00359
       0.39583       0.00638
       0.40783       0.01058
       0.41983       0.01654
       0.43183       0.02453
       0.44383       0.03455
       0.45583       0.04625
       0.46783       0.05886
       0.47983       0.07150
       0.49183       0.08358
       0.50383       0.09513
       0.51583       0.10670
       0.52783       0.11870
       0.53983       0.13080
       0.55183       0.14200
       0.56383       0.15110
       0.57583       0.15790
       0.58783       0.16420
       0.59983       0.17300
       0.61183       0.18770
       0.62383       0.20940
       0.63583       0.23540
       0.64783       0.26060
       0.65983       0.27920
       0.67183       0.28860
       0.68383       0.28990
       0.69583       0.28750
       0.70783       0.28610
       0.71983       0.28830
       0.73183       0.29410
       0.74383       0.30180
       0.75583       0.30990
       0.76783       0.31780
       0.77983       0.32630
       0.79183       0.33650
       0.80383       0.34850
       0.81583       0.36070
       0.82783       0.37040
       0.83883       0.37440
       0.85083       0.37110
       0.86283       0.36270
       0.87483       0.35490
       0.88683       0.35580
