# E_raw(eV)  DOS(states/eV)  E_minus_Ef(eV)  E_minus_Evac_left(eV)  E_minus_Evac_right(eV)  E_minus_Vmid(eV)
-1.912800000000000011e+01 0.000000000000000000e+00 -1.859859340999999944e+01 -2.404233997477950524e+01 -2.328945695176216901e+01 -1.416986819937089592e+01
-1.911499999999999844e+01 0.000000000000000000e+00 -1.858559340999999776e+01 -2.402933997477950356e+01 -2.327645695176216734e+01 -1.415686819937089425e+01
-1.910200000000000031e+01 0.000000000000000000e+00 -1.857259340999999964e+01 -2.401633997477950544e+01 -2.326345695176216921e+01 -1.414386819937089612e+01
-1.908999999999999986e+01 0.000000000000000000e+00 -1.856059340999999918e+01 -2.400433997477950498e+01 -2.325145695176216876e+01 -1.413186819937089567e+01
-1.907700000000000173e+01 0.000000000000000000e+00 -1.854759341000000106e+01 -2.399133997477950686e+01 -2.323845695176217063e+01 -1.411886819937089754e+01
-1.906500000000000128e+01 0.000000000000000000e+00 -1.853559341000000060e+01 -2.397933997477950641e+01 -2.322645695176217018e+01 -1.410686819937089709e+01
-1.905199999999999960e+01 0.000000000000000000e+00 -1.852259340999999893e+01 -2.396633997477950473e+01 -2.321345695176216850e+01 -1.409386819937089541e+01
-1.903900000000000148e+01 0.000000000000000000e+00 -1.850959341000000080e+01 -2.395333997477950660e+01 -2.320045695176217038e+01 -1.408086819937089729e+01
-1.902700000000000102e+01 0.000000000000000000e+00 -1.849759341000000035e+01 -2.394133997477950615e+01 -2.318845695176216992e+01 -1.406886819937089683e+01
-1.901399999999999935e+01 0.000000000000000000e+00 -1.848459340999999867e+01 -2.392833997477950447e+01 -2.317545695176216825e+01 -1.405586819937089516e+01
-1.900199999999999889e+01 0.000000000000000000e+00 -1.847259340999999822e+01 -2.391633997477950402e+01 -2.316345695176216779e+01 -1.404386819937089470e+01
-1.898900000000000077e+01 0.000000000000000000e+00 -1.845959341000000009e+01 -2.390333997477950589e+01 -2.315045695176216967e+01 -1.403086819937089658e+01
-1.897700000000000031e+01 0.000000000000000000e+00 -1.844759340999999964e+01 -2.389133997477950544e+01 -2.313845695176216921e+01 -1.401886819937089612e+01
-1.896399999999999864e+01 0.000000000000000000e+00 -1.843459340999999796e+01 -2.387833997477950376e+01 -2.312545695176216753e+01 -1.400586819937089444e+01
-1.895100000000000051e+01 0.000000000000000000e+00 -1.842159340999999984e+01 -2.386533997477950564e+01 -2.311245695176216941e+01 -1.399286819937089632e+01
-1.893900000000000006e+01 0.000000000000000000e+00 -1.840959340999999938e+01 -2.385333997477950518e+01 -2.310045695176216896e+01 -1.398086819937089587e+01
-1.892599999999999838e+01 0.000000000000000000e+00 -1.839659340999999770e+01 -2.384033997477950351e+01 -2.308745695176216728e+01 -1.396786819937089419e+01
-1.891400000000000148e+01 0.000000000000000000e+00 -1.838459341000000080e+01 -2.382833997477950660e+01 -2.307545695176217038e+01 -1.395586819937089729e+01
-1.890099999999999980e+01 0.000000000000000000e+00 -1.837159340999999912e+01 -2.381533997477950493e+01 -2.306245695176216870e+01 -1.394286819937089561e+01
-1.888800000000000168e+01 0.000000000000000000e+00 -1.835859341000000100e+01 -2.380233997477950680e+01 -2.304945695176217058e+01 -1.392986819937089749e+01
-1.887600000000000122e+01 0.000000000000000000e+00 -1.834659341000000055e+01 -2.379033997477950635e+01 -2.303745695176217012e+01 -1.391786819937089703e+01
-1.886299999999999955e+01 0.000000000000000000e+00 -1.833359340999999887e+01 -2.377733997477950467e+01 -2.302445695176216844e+01 -1.390486819937089535e+01
-1.885099999999999909e+01 0.000000000000000000e+00 -1.832159340999999841e+01 -2.376533997477950422e+01 -2.301245695176216799e+01 -1.389286819937089490e+01
-1.883800000000000097e+01 0.000000000000000000e+00 -1.830859341000000029e+01 -2.375233997477950609e+01 -2.299945695176216987e+01 -1.387986819937089678e+01
-1.882600000000000051e+01 0.000000000000000000e+00 -1.829659340999999984e+01 -2.374033997477950564e+01 -2.298745695176216941e+01 -1.386786819937089632e+01
-1.881299999999999883e+01 0.000000000000000000e+00 -1.828359340999999816e+01 -2.372733997477950396e+01 -2.297445695176216773e+01 -1.385486819937089464e+01
-1.880000000000000071e+01 0.000000000000000000e+00 -1.827059341000000003e+01 -2.371433997477950584e+01 -2.296145695176216961e+01 -1.384186819937089652e+01
-1.878800000000000026e+01 0.000000000000000000e+00 -1.825859340999999958e+01 -2.370233997477950538e+01 -2.294945695176216915e+01 -1.382986819937089606e+01
-1.877499999999999858e+01 0.000000000000000000e+00 -1.824559340999999790e+01 -2.368933997477950371e+01 -2.293645695176216748e+01 -1.381686819937089439e+01
-1.876300000000000168e+01 0.000000000000000000e+00 -1.823359341000000100e+01 -2.367733997477950680e+01 -2.292445695176217058e+01 -1.380486819937089749e+01
-1.875000000000000000e+01 0.000000000000000000e+00 -1.822059340999999932e+01 -2.366433997477950513e+01 -2.291145695176216890e+01 -1.379186819937089581e+01
-1.873699999999999832e+01 0.000000000000000000e+00 -1.820759340999999765e+01 -2.365133997477950345e+01 -2.289845695176216722e+01 -1.377886819937089413e+01
-1.872500000000000142e+01 0.000000000000000000e+00 -1.819559341000000074e+01 -2.363933997477950655e+01 -2.288645695176217032e+01 -1.376686819937089723e+01
-1.871199999999999974e+01 0.000000000000000000e+00 -1.818259340999999907e+01 -2.362633997477950487e+01 -2.287345695176216864e+01 -1.375386819937089555e+01
-1.869999999999999929e+01 0.000000000000000000e+00 -1.817059340999999861e+01 -2.361433997477950442e+01 -2.286145695176216819e+01 -1.374186819937089510e+01
-1.868700000000000117e+01 0.000000000000000000e+00 -1.815759341000000049e+01 -2.360133997477950629e+01 -2.284845695176217006e+01 -1.372886819937089697e+01
-1.867500000000000071e+01 0.000000000000000000e+00 -1.814559341000000003e+01 -2.358933997477950584e+01 -2.283645695176216961e+01 -1.371686819937089652e+01
-1.866199999999999903e+01 0.000000000000000000e+00 -1.813259340999999836e+01 -2.357633997477950416e+01 -2.282345695176216793e+01 -1.370386819937089484e+01
-1.864900000000000091e+01 0.000000000000000000e+00 -1.811959341000000023e+01 -2.356333997477950604e+01 -2.281045695176216981e+01 -1.369086819937089672e+01
-1.863700000000000045e+01 0.000000000000000000e+00 -1.810759340999999978e+01 -2.355133997477950558e+01 -2.279845695176216935e+01 -1.367886819937089626e+01
-1.862399999999999878e+01 0.000000000000000000e+00 -1.809459340999999810e+01 -2.353833997477950390e+01 -2.278545695176216768e+01 -1.366586819937089459e+01
-1.861199999999999832e+01 0.000000000000000000e+00 -1.808259340999999765e+01 -2.352633997477950345e+01 -2.277345695176216722e+01 -1.365386819937089413e+01
-1.859900000000000020e+01 0.000000000000000000e+00 -1.806959340999999952e+01 -2.351333997477950533e+01 -2.276045695176216910e+01 -1.364086819937089601e+01
-1.858599999999999852e+01 0.000000000000000000e+00 -1.805659340999999785e+01 -2.350033997477950365e+01 -2.274745695176216742e+01 -1.362786819937089433e+01
-1.857400000000000162e+01 0.000000000000000000e+00 -1.804459341000000094e+01 -2.348833997477950675e+01 -2.273545695176217052e+01 -1.361586819937089743e+01
-1.856099999999999994e+01 0.000000000000000000e+00 -1.803159340999999927e+01 -2.347533997477950507e+01 -2.272245695176216884e+01 -1.360286819937089575e+01
-1.854899999999999949e+01 0.000000000000000000e+00 -1.801959340999999881e+01 -2.346333997477950462e+01 -2.271045695176216839e+01 -1.359086819937089530e+01
-1.853600000000000136e+01 0.000000000000000000e+00 -1.800659341000000069e+01 -2.345033997477950649e+01 -2.269745695176217026e+01 -1.357786819937089717e+01
-1.852400000000000091e+01 0.000000000000000000e+00 -1.799459341000000023e+01 -2.343833997477950604e+01 -2.268545695176216981e+01 -1.356586819937089672e+01
-1.851099999999999923e+01 0.000000000000000000e+00 -1.798159340999999856e+01 -2.342533997477950436e+01 -2.267245695176216813e+01 -1.355286819937089504e+01
-1.849800000000000111e+01 0.000000000000000000e+00 -1.796859341000000043e+01 -2.341233997477950624e+01 -2.265945695176217001e+01 -1.353986819937089692e+01
-1.848600000000000065e+01 0.000000000000000000e+00 -1.795659340999999998e+01 -2.340033997477950578e+01 -2.264745695176216955e+01 -1.352786819937089646e+01
-1.847299999999999898e+01 0.000000000000000000e+00 -1.794359340999999830e+01 -2.338733997477950410e+01 -2.263445695176216788e+01 -1.351486819937089479e+01
-1.846099999999999852e+01 0.000000000000000000e+00 -1.793159340999999785e+01 -2.337533997477950365e+01 -2.262245695176216742e+01 -1.350286819937089433e+01
-1.844800000000000040e+01 0.000000000000000000e+00 -1.791859340999999972e+01 -2.336233997477950552e+01 -2.260945695176216930e+01 -1.348986819937089621e+01
-1.843599999999999994e+01 0.000000000000000000e+00 -1.790659340999999927e+01 -2.335033997477950507e+01 -2.259745695176216884e+01 -1.347786819937089575e+01
-1.842299999999999827e+01 0.000000000000000000e+00 -1.789359340999999759e+01 -2.333733997477950339e+01 -2.258445695176216717e+01 -1.346486819937089408e+01
-1.841000000000000014e+01 0.000000000000000000e+00 -1.788059340999999947e+01 -2.332433997477950527e+01 -2.257145695176216904e+01 -1.345186819937089595e+01
-1.839799999999999969e+01 0.000000000000000000e+00 -1.786859340999999901e+01 -2.331233997477950481e+01 -2.255945695176216859e+01 -1.343986819937089550e+01
-1.838500000000000156e+01 0.000000000000000000e+00 -1.785559341000000089e+01 -2.329933997477950669e+01 -2.254645695176217046e+01 -1.342686819937089737e+01
-1.837300000000000111e+01 0.000000000000000000e+00 -1.784359341000000043e+01 -2.328733997477950624e+01 -2.253445695176217001e+01 -1.341486819937089692e+01
-1.835999999999999943e+01 0.000000000000000000e+00 -1.783059340999999876e+01 -2.327433997477950456e+01 -2.252145695176216833e+01 -1.340186819937089524e+01
-1.834700000000000131e+01 0.000000000000000000e+00 -1.781759341000000063e+01 -2.326133997477950643e+01 -2.250845695176217021e+01 -1.338886819937089712e+01
-1.833500000000000085e+01 0.000000000000000000e+00 -1.780559341000000018e+01 -2.324933997477950598e+01 -2.249645695176216975e+01 -1.337686819937089666e+01
-1.832199999999999918e+01 0.000000000000000000e+00 -1.779259340999999850e+01 -2.323633997477950430e+01 -2.248345695176216807e+01 -1.336386819937089498e+01
-1.830999999999999872e+01 0.000000000000000000e+00 -1.778059340999999804e+01 -2.322433997477950385e+01 -2.247145695176216762e+01 -1.335186819937089453e+01
-1.829700000000000060e+01 0.000000000000000000e+00 -1.776759340999999992e+01 -2.321133997477950572e+01 -2.245845695176216950e+01 -1.333886819937089641e+01
-1.828500000000000014e+01 0.000000000000000000e+00 -1.775559340999999947e+01 -2.319933997477950527e+01 -2.244645695176216904e+01 -1.332686819937089595e+01
-1.827199999999999847e+01 0.000000000000000000e+00 -1.774259340999999779e+01 -2.318633997477950359e+01 -2.243345695176216736e+01 -1.331386819937089427e+01
-1.825900000000000034e+01 0.000000000000000000e+00 -1.772959340999999966e+01 -2.317333997477950547e+01 -2.242045695176216924e+01 -1.330086819937089615e+01
-1.824699999999999989e+01 0.000000000000000000e+00 -1.771759340999999921e+01 -2.316133997477950501e+01 -2.240845695176216879e+01 -1.328886819937089570e+01
-1.823400000000000176e+01 0.000000000000000000e+00 -1.770459341000000109e+01 -2.314833997477950689e+01 -2.239545695176217066e+01 -1.327586819937089757e+01
-1.822200000000000131e+01 0.000000000000000000e+00 -1.769259341000000063e+01 -2.313633997477950643e+01 -2.238345695176217021e+01 -1.326386819937089712e+01
-1.820899999999999963e+01 0.000000000000000000e+00 -1.767959340999999895e+01 -2.312333997477950476e+01 -2.237045695176216853e+01 -1.325086819937089544e+01
-1.819600000000000151e+01 0.000000000000000000e+00 -1.766659341000000083e+01 -2.311033997477950663e+01 -2.235745695176217041e+01 -1.323786819937089732e+01
-1.818400000000000105e+01 0.000000000000000000e+00 -1.765459341000000038e+01 -2.309833997477950618e+01 -2.234545695176216995e+01 -1.322586819937089686e+01
-1.817099999999999937e+01 0.000000000000000000e+00 -1.764159340999999870e+01 -2.308533997477950450e+01 -2.233245695176216827e+01 -1.321286819937089518e+01
-1.815899999999999892e+01 0.000000000000000000e+00 -1.762959340999999824e+01 -2.307333997477950405e+01 -2.232045695176216782e+01 -1.320086819937089473e+01
-1.814600000000000080e+01 0.000000000000000000e+00 -1.761659341000000012e+01 -2.306033997477950592e+01 -2.230745695176216969e+01 -1.318786819937089660e+01
-1.813400000000000034e+01 0.000000000000000000e+00 -1.760459340999999966e+01 -2.304833997477950547e+01 -2.229545695176216924e+01 -1.317586819937089615e+01
-1.812099999999999866e+01 0.000000000000000000e+00 -1.759159340999999799e+01 -2.303533997477950379e+01 -2.228245695176216756e+01 -1.316286819937089447e+01
-1.810800000000000054e+01 0.000000000000000000e+00 -1.757859340999999986e+01 -2.302233997477950567e+01 -2.226945695176216944e+01 -1.314986819937089635e+01
-1.809600000000000009e+01 0.000000000000000000e+00 -1.756659340999999941e+01 -2.301033997477950521e+01 -2.225745695176216898e+01 -1.313786819937089589e+01
-1.808299999999999841e+01 0.000000000000000000e+00 -1.755359340999999773e+01 -2.299733997477950354e+01 -2.224445695176216731e+01 -1.312486819937089422e+01
-1.807100000000000151e+01 0.000000000000000000e+00 -1.754159341000000083e+01 -2.298533997477950663e+01 -2.223245695176217041e+01 -1.311286819937089732e+01
-1.805799999999999983e+01 0.000000000000000000e+00 -1.752859340999999915e+01 -2.297233997477950496e+01 -2.221945695176216873e+01 -1.309986819937089564e+01
-1.804500000000000171e+01 0.000000000000000000e+00 -1.751559341000000103e+01 -2.295933997477950683e+01 -2.220645695176217060e+01 -1.308686819937089751e+01
-1.803300000000000125e+01 0.000000000000000000e+00 -1.750359341000000057e+01 -2.294733997477950638e+01 -2.219445695176217015e+01 -1.307486819937089706e+01
-1.801999999999999957e+01 0.000000000000000000e+00 -1.749059340999999890e+01 -2.293433997477950470e+01 -2.218145695176216847e+01 -1.306186819937089538e+01
-1.800799999999999912e+01 0.000000000000000000e+00 -1.747859340999999844e+01 -2.292233997477950425e+01 -2.216945695176216802e+01 -1.304986819937089493e+01
-1.799500000000000099e+01 0.000000000000000000e+00 -1.746559341000000032e+01 -2.290933997477950612e+01 -2.215645695176216989e+01 -1.303686819937089680e+01
-1.798300000000000054e+01 0.000000000000000000e+00 -1.745359340999999986e+01 -2.289733997477950567e+01 -2.214445695176216944e+01 -1.302486819937089635e+01
-1.796999999999999886e+01 0.000000000000000000e+00 -1.744059340999999819e+01 -2.288433997477950399e+01 -2.213145695176216776e+01 -1.301186819937089467e+01
-1.795700000000000074e+01 0.000000000000000000e+00 -1.742759341000000006e+01 -2.287133997477950587e+01 -2.211845695176216964e+01 -1.299886819937089655e+01
-1.794500000000000028e+01 0.000000000000000000e+00 -1.741559340999999961e+01 -2.285933997477950541e+01 -2.210645695176216918e+01 -1.298686819937089609e+01
-1.793199999999999861e+01 0.000000000000000000e+00 -1.740259340999999793e+01 -2.284633997477950373e+01 -2.209345695176216751e+01 -1.297386819937089442e+01
-1.792000000000000171e+01 0.000000000000000000e+00 -1.739059341000000103e+01 -2.283433997477950683e+01 -2.208145695176217060e+01 -1.296186819937089751e+01
-1.790700000000000003e+01 0.000000000000000000e+00 -1.737759340999999935e+01 -2.282133997477950516e+01 -2.206845695176216893e+01 -1.294886819937089584e+01
-1.789399999999999835e+01 0.000000000000000000e+00 -1.736459340999999768e+01 -2.280833997477950348e+01 -2.205545695176216725e+01 -1.293586819937089416e+01
-1.788200000000000145e+01 0.000000000000000000e+00 -1.735259341000000077e+01 -2.279633997477950658e+01 -2.204345695176217035e+01 -1.292386819937089726e+01
-1.786899999999999977e+01 0.000000000000000000e+00 -1.733959340999999910e+01 -2.278333997477950490e+01 -2.203045695176216867e+01 -1.291086819937089558e+01
-1.785699999999999932e+01 0.000000000000000000e+00 -1.732759340999999864e+01 -2.277133997477950444e+01 -2.201845695176216822e+01 -1.289886819937089513e+01
-1.784400000000000119e+01 0.000000000000000000e+00 -1.731459341000000052e+01 -2.275833997477950632e+01 -2.200545695176217009e+01 -1.288586819937089700e+01
-1.783200000000000074e+01 0.000000000000000000e+00 -1.730259341000000006e+01 -2.274633997477950587e+01 -2.199345695176216964e+01 -1.287386819937089655e+01
-1.781899999999999906e+01 0.000000000000000000e+00 -1.728959340999999839e+01 -2.273333997477950419e+01 -2.198045695176216796e+01 -1.286086819937089487e+01
-1.780600000000000094e+01 0.000000000000000000e+00 -1.727659341000000026e+01 -2.272033997477950606e+01 -2.196745695176216984e+01 -1.284786819937089675e+01
-1.779400000000000048e+01 0.000000000000000000e+00 -1.726459340999999981e+01 -2.270833997477950561e+01 -2.195545695176216938e+01 -1.283586819937089629e+01
-1.778099999999999881e+01 0.000000000000000000e+00 -1.725159340999999813e+01 -2.269533997477950393e+01 -2.194245695176216771e+01 -1.282286819937089462e+01
-1.776899999999999835e+01 0.000000000000000000e+00 -1.723959340999999768e+01 -2.268333997477950348e+01 -2.193045695176216725e+01 -1.281086819937089416e+01
-1.775600000000000023e+01 0.000000000000000000e+00 -1.722659340999999955e+01 -2.267033997477950535e+01 -2.191745695176216913e+01 -1.279786819937089604e+01
-1.774399999999999977e+01 0.000000000000000000e+00 -1.721459340999999910e+01 -2.265833997477950490e+01 -2.190545695176216867e+01 -1.278586819937089558e+01
